Date,Random_Number,Category,Text,Trend_Variable
2021-08-30,353.9705237697288,D,Sit,-18
2020-02-06,504.7250680899972,A,Lorem,25
2022-01-31,73.72658693518642,C,Amet,-48
2022-05-21,438.7801587312489,E,Dolor,15
2022-08-07,781.6273701722284,D,Ipsum,-4
2020-02-29,6.016385567221394,E,Dolor,-5
2021-05-15,424.0261918473545,B,Ipsum,74
2022-06-28,274.6518451712321,B,Lorem,-44
2021-09-18,205.55221289652658,D,Lorem,85
2021-10-14,990.7502679323306,D,Ipsum,-10
2022-07-02,996.3977992854925,B,Lorem,-32
2020-12-28,90.19150485292226,C,Ipsum,63
2020-08-15,729.141049295838,C,Ipsum,8
2020-09-24,75.33861698885292,E,Sit,-51
2021-10-08,235.49818267447753,D,Dolor,23
2020-11-19,629.075044004309,A,Ipsum,-14
2022-06-15,161.04852725846476,B,Dolor,-54
2020-12-12,206.55427136858472,A,Dolor,87
2021-08-19,863.4344418745501,A,Amet,-45
2020-04-20,642.5161063491782,E,Lorem,-37
2020-11-13,334.27264967236147,A,Dolor,36
2021-03-25,872.7244371896953,C,Ipsum,49
2022-05-04,315.7773028195826,A,Amet,1
2021-05-20,680.5462990270208,D,Lorem,86
2020-01-16,279.9748032154107,D,Dolor,84
2022-07-07,473.2476828581715,C,Ipsum,2
2020-03-11,172.98371938147406,A,Sit,-24
2020-07-29,171.60287193341082,E,Amet,-64
2021-09-17,857.8085868462023,C,Dolor,62
2022-03-03,73.20478751382265,A,Ipsum,-90
2020-12-14,196.37625481916564,A,Amet,66
2022-03-02,427.85988497394766,B,Amet,92
2022-08-30,594.3132447764724,A,Sit,51
2021-09-02,155.60371219011927,D,Dolor,18
2020-01-08,899.0301940191349,A,Dolor,-13
2020-12-31,259.24471301199037,B,Amet,100
2020-05-26,190.8445835133208,C,Dolor,76
2022-01-22,198.68117855577094,C,Sit,-8
2021-07-14,0.08595874647454593,B,Dolor,23
2022-05-13,4.448888173642307,A,Ipsum,-10
2021-01-07,198.31842526189826,D,Amet,-67
2022-07-28,39.42280532255449,D,Lorem,28
2020-05-08,175.20885140551457,E,Lorem,23
2021-07-07,226.25853451046152,A,Amet,3
2020-03-02,970.6559930754579,C,Lorem,-50
2021-11-24,132.24916814907095,A,Ipsum,4
2020-05-12,155.3904579158497,B,Sit,-39
2020-07-07,698.403931439866,D,Dolor,75
2021-01-31,431.92655134566917,D,Lorem,37
2020-11-13,170.66101357235863,D,Sit,7
2021-07-28,848.7262621940873,A,Sit,36
2022-06-05,64.1575766395791,C,Sit,27
2021-08-18,368.7858850204174,B,Dolor,83
2021-10-09,350.9995541407148,E,Amet,63
2022-02-11,477.42503271982105,A,Amet,43
2020-11-24,307.48581545076246,A,Sit,0
2021-01-07,303.868315685501,C,Ipsum,-18
2022-04-26,887.7402931774204,B,Ipsum,-76
2021-03-13,360.72506052355766,E,Sit,-68
2021-08-11,987.0838350728193,C,Ipsum,49
2021-03-26,672.7231915889897,D,Sit,-78
2021-12-04,788.949094227967,A,Amet,36
2020-09-12,525.2536586037047,B,Sit,-18
2020-02-20,357.5825498612355,A,Lorem,-35
2022-05-24,971.3312069252854,A,Lorem,75
2020-10-13,850.5274457664395,A,Dolor,-52
2020-03-12,413.2382512363062,B,Sit,-49
2021-09-15,633.093835511099,D,Lorem,-85
2020-08-26,95.28371992423689,A,Dolor,2
2020-11-20,37.296934571511066,D,Lorem,2
2021-02-16,630.3437154511375,E,Lorem,-61
2022-05-08,733.8184016293274,D,Sit,-96
2021-05-15,309.2237624374653,C,Amet,-88
2021-07-13,816.3961638413159,C,Ipsum,31
2020-05-24,841.6757795571689,D,Amet,-73
2021-03-23,794.2388433633059,B,Lorem,-87
2022-05-21,135.50241158503783,A,Dolor,18
2022-06-24,222.9251278517541,D,Amet,43
2021-12-09,497.13965471996426,B,Ipsum,-83
2020-08-07,26.323782604310118,E,Lorem,38
2020-04-25,110.07806736088088,C,Ipsum,-47
2022-09-16,402.89587641467193,D,Ipsum,25
2022-01-29,494.4690909690529,D,Ipsum,53
2020-10-22,175.58243132590633,A,Lorem,-52
2020-07-07,455.26986017768644,B,Sit,36
2022-08-15,189.25127912981986,B,Lorem,-31
2021-12-29,654.8495323605824,D,Ipsum,-84
2022-02-15,461.3928405849319,B,Amet,-80
2020-07-23,312.04893579981297,D,Dolor,35
2021-07-29,997.8887316400497,B,Sit,-29
2022-07-11,85.17276972543864,C,Ipsum,91
2022-01-21,711.461060041489,B,Ipsum,-52
2021-11-24,234.16224501822492,C,Sit,-71
2021-07-30,253.1249767971021,D,Lorem,-23
2022-05-13,791.202909219386,E,Sit,-46
2022-01-17,34.22850709401215,C,Lorem,65
2020-12-13,758.3826182532792,D,Sit,87
2020-08-25,915.8418826129754,E,Sit,-68
2022-07-22,644.2752131663129,A,Amet,77
2022-08-25,93.20603809224603,B,Lorem,49
2020-01-18,950.3387769513906,A,Amet,-45
2020-09-12,946.0566943335225,E,Sit,-56
2021-10-07,182.79781781948978,B,Amet,-31
2021-09-11,368.0171881756789,D,Lorem,-63
2022-08-30,906.6856601541722,E,Ipsum,-74
2022-07-02,697.4553564570714,D,Amet,56
2020-09-08,191.6813182998175,E,Lorem,67
2020-01-12,298.4451945864482,B,Lorem,51
2021-11-11,721.2162138560673,A,Dolor,13
2022-07-01,967.5684686202567,C,Sit,-7
2022-08-16,186.131962248544,B,Lorem,-68
2021-07-10,629.9025565214952,B,Dolor,32
2021-02-11,81.16660516628704,A,Ipsum,-54
2022-02-14,74.70901843838351,B,Lorem,88
2022-02-27,863.1100831405427,C,Sit,-81
2021-03-11,96.65001114528427,D,Ipsum,77
2021-10-17,754.9141835665037,A,Dolor,-64
2021-05-15,737.2819707332188,E,Ipsum,-18
2021-05-31,187.0907452202456,B,Sit,41
2020-03-23,817.8805184243706,C,Dolor,-53
2021-10-05,28.72803962085191,D,Amet,-20
2021-04-04,7.371537057068833,A,Dolor,-21
2020-07-04,182.87466448275524,A,Lorem,-85
2022-08-11,371.1264495392751,B,Ipsum,-86
2020-01-19,669.7498507321208,C,Amet,-72
2020-04-09,829.3662646483241,C,Amet,-89
2020-08-07,554.1018998607387,A,Dolor,-82
2021-01-23,945.7010589891127,B,Dolor,-22
2021-11-26,911.3953250227809,C,Lorem,10
2020-08-24,794.0718028330392,D,Dolor,-80
2021-10-19,921.4246194300599,A,Lorem,-14
2021-09-19,879.3478930096026,D,Lorem,35
2020-04-11,404.6392468924043,C,Sit,26
2020-11-13,474.4462746409646,E,Dolor,-66
2022-08-24,125.02811483686283,E,Lorem,52
2020-07-01,559.1081028498662,D,Lorem,76
2021-12-13,271.6134337543384,B,Lorem,-49
2020-02-24,521.00155244724,A,Ipsum,16
2022-02-04,264.4508915389649,B,Lorem,65
2022-02-14,932.0884619058692,A,Sit,-75
2020-06-28,777.1251033801822,A,Amet,-64
2021-08-01,756.6691006744744,E,Dolor,76
2022-02-02,790.2972740194728,E,Sit,15
2021-03-16,234.9210008250623,D,Ipsum,-94
2021-01-24,857.7233034061848,A,Lorem,-89
2021-03-16,730.5234683745113,D,Ipsum,-27
2020-01-09,727.7549036930491,D,Ipsum,-38
2021-08-12,920.3192651881784,E,Dolor,-45
2022-02-28,380.06819926147807,B,Sit,8
2021-05-25,632.3384606413186,A,Dolor,50
2021-10-27,742.5590073645675,B,Sit,-31
2020-12-09,711.9744459032553,E,Ipsum,41
2020-05-04,60.03868923756394,B,Ipsum,33
2021-01-28,927.1556311276231,B,Lorem,58
2022-04-30,827.8834324142908,E,Ipsum,52
2022-04-06,194.1824768702709,B,Amet,42
2020-01-12,30.737110072709626,E,Sit,100
2020-03-31,235.06101919905976,D,Amet,-24
2020-08-02,930.5433283378934,B,Amet,-77
2022-02-28,43.3259150751435,A,Dolor,20
2020-12-13,635.5493216320751,A,Sit,-75
2020-01-20,333.84541131218725,A,Ipsum,-37
2021-02-11,271.0794220881403,C,Amet,30
2021-10-23,223.69998313156415,E,Amet,44
2021-07-31,234.14724167782063,A,Lorem,75
2020-07-19,380.390407084096,C,Dolor,93
2022-01-05,71.94167960539922,E,Sit,17
2022-06-24,272.91971946671714,E,Lorem,43
2022-07-07,906.9681494754755,C,Ipsum,-53
2022-08-27,675.1590897959821,B,Dolor,-9
2021-01-30,533.7905161392692,A,Lorem,14
2020-08-14,777.0924384869351,A,Lorem,-66
2022-04-13,289.3984717902612,E,Lorem,-88
2021-11-24,318.90348666616876,C,Amet,98
2020-10-06,153.4810016514785,C,Ipsum,-47
2021-12-26,56.33406890862813,C,Sit,3
2020-03-26,272.0463081474816,B,Lorem,91
2020-05-03,590.5709701818904,C,Sit,-66
2020-07-04,465.98364694694936,B,Lorem,0
2021-09-08,318.07183044810085,A,Lorem,2
2020-06-11,117.63912251649123,B,Lorem,-22
2022-04-04,944.0947531576592,A,Lorem,7
2021-09-05,712.7080329435827,C,Sit,-89
2022-01-12,680.9094272279117,C,Ipsum,84
2022-02-01,598.9647095492035,C,Amet,72
2020-09-17,588.9753652506585,B,Ipsum,28
2020-06-15,710.5899470780346,D,Amet,58
2021-02-28,699.858168801305,B,Amet,78
2021-06-18,235.2431549759304,D,Ipsum,-95
2020-03-18,115.33539356974521,C,Lorem,36
2021-12-12,529.8158383101556,C,Ipsum,29
2020-03-21,596.2473592723993,A,Ipsum,-23
2021-09-26,9.598823675169289,D,Dolor,-51
2020-05-04,395.73455896750096,B,Sit,89
2020-04-06,585.3589109974274,E,Sit,-8
2021-03-20,153.76455458112747,D,Lorem,7
2022-03-07,206.1762161065983,C,Sit,75
2021-09-10,394.2701012089642,E,Ipsum,-6
2021-12-17,479.8497108466482,C,Dolor,-49
2020-12-27,601.8770352310206,E,Ipsum,-20
2021-11-24,523.1632077984395,E,Dolor,93
2021-06-17,690.5419584296507,D,Amet,7
2022-02-01,479.95614394892317,A,Amet,-70
2022-07-18,313.9571802561273,E,Dolor,96
2020-12-02,156.89326679422976,E,Amet,-15
2020-09-29,203.02063608242992,D,Dolor,62
2020-09-08,64.34853962152565,A,Sit,13
2021-06-16,487.78890291956367,C,Amet,-92
2021-12-07,277.9956576481567,C,Dolor,-20
2022-08-14,974.6027512134317,D,Dolor,-85
2020-05-16,423.1926873187641,D,Sit,-39
2020-12-24,814.9881233149263,C,Ipsum,-30
2020-02-07,794.8545319111993,D,Amet,68
2022-09-05,173.15447332851008,B,Ipsum,31
2020-11-19,887.715086425318,D,Amet,-60
2022-01-14,125.00608068151975,B,Amet,-96
2021-09-25,433.76674169321404,B,Amet,96
2021-06-24,370.5672580175415,C,Amet,55
2020-12-27,94.07425741848385,A,Dolor,77
2021-04-06,454.355357866453,C,Lorem,-15
2022-08-22,535.9519948985161,D,Sit,6
2021-01-21,855.6512467672169,B,Lorem,-34
2021-12-27,775.7165662573256,A,Sit,79
2021-10-17,972.0745663706948,D,Lorem,-98
2021-05-10,227.81614253654848,C,Ipsum,-88
2021-07-26,642.716981434899,E,Ipsum,-48
2021-07-25,465.0870514425106,B,Lorem,-63
2022-04-18,532.0944068114401,E,Ipsum,-28
2021-08-08,374.2776869013086,E,Ipsum,88
2022-01-01,266.4661880401686,E,Lorem,-1
2022-01-21,537.9279563598172,E,Amet,-48
2022-02-15,900.1222840433772,E,Lorem,-8
2022-09-04,962.2788158611822,C,Lorem,75
2022-04-12,140.04292148716635,D,Amet,76
2021-08-10,607.9130323570756,A,Amet,-48
2022-09-17,371.46073908061305,C,Amet,67
2021-10-18,593.2160299321846,A,Lorem,-84
2022-01-26,104.04143418867929,A,Amet,80
2021-05-24,698.8341513496339,D,Dolor,-45
2020-09-08,994.4746840262395,B,Dolor,-8
2021-10-12,358.75369403166303,E,Ipsum,42
2020-04-13,851.4209645915789,B,Dolor,-19
2021-09-26,570.1530630319802,A,Dolor,-50
2020-04-09,745.2291364217357,B,Amet,53
2021-11-16,116.44746371014092,B,Sit,94
2022-03-14,532.6693884143647,C,Sit,66
2021-02-07,279.7460854835481,B,Dolor,67
2021-12-30,591.6219552684544,D,Sit,-7
2020-06-07,300.2585672669036,C,Ipsum,-29
2021-05-19,111.63659990289165,C,Dolor,69
2022-04-08,386.1281710442085,A,Lorem,73
2022-07-17,963.2819700203428,C,Lorem,-52
2022-05-04,113.3184648457417,B,Sit,-96
2022-04-25,574.445934060673,E,Sit,81
2020-03-26,116.54002335994052,A,Lorem,-97
2020-06-12,413.33518105497234,D,Dolor,4
2020-05-31,215.26215379266344,C,Dolor,-95
2021-06-11,621.1892244516158,E,Amet,-64
2021-10-03,634.8031989821702,C,Lorem,27
2021-01-28,229.7425684787241,E,Lorem,75
2021-05-23,857.914358663645,A,Dolor,28
2022-06-18,253.92423973498924,E,Lorem,31
2020-08-07,389.7797365402914,A,Sit,-75
2022-09-13,174.7815922655258,B,Lorem,32
2021-12-02,330.5609599496029,A,Lorem,91
2021-03-14,18.28745013851418,B,Dolor,77
2020-04-20,459.5234997060301,E,Ipsum,-39
2021-07-18,260.914261376176,D,Sit,38
2020-12-17,374.4723117510193,B,Sit,-15
2022-04-18,527.0004586090803,E,Ipsum,-37
2020-03-16,780.1485289330936,A,Sit,-13
2021-11-02,230.94822297503347,A,Ipsum,9
2020-02-08,151.39261676003534,D,Amet,37
2021-10-04,881.365199762146,A,Amet,68
2022-09-18,659.2026788911021,D,Ipsum,13
2021-07-13,946.8204910463763,C,Amet,39
2020-10-01,245.23219164852793,D,Ipsum,61
2020-01-30,624.6008854317072,D,Ipsum,5
2021-09-16,777.3866810809177,A,Amet,-65
2021-08-19,648.1482427977488,D,Lorem,-77
2020-03-26,103.2326850131372,B,Dolor,70
2021-05-21,477.93250148845055,B,Dolor,54
2022-02-26,564.4891490013637,A,Lorem,8
2022-03-12,96.71840014700395,B,Sit,-76
2022-06-24,22.546929220705223,C,Lorem,-32
2021-09-22,480.96633940401534,E,Ipsum,-21
2022-02-05,882.70319844577,E,Dolor,66
2020-02-06,503.76613888809663,C,Dolor,87
2022-04-02,161.72569039715557,B,Lorem,-72
2021-12-17,929.4441328491829,A,Dolor,90
2020-01-22,676.2434464576576,C,Dolor,-20
2021-06-09,904.3078122948419,A,Ipsum,93
2022-03-03,141.96255332242313,A,Sit,-29
2021-03-05,558.3995456492186,E,Ipsum,72
2022-04-15,255.70347527732608,A,Lorem,-85
2021-02-04,118.72334519590211,C,Ipsum,17
2021-11-27,930.7974479895043,B,Dolor,-99
2022-02-28,195.51016508994533,D,Lorem,-74
2020-11-02,487.5758774355542,A,Sit,56
2021-07-30,308.5683676727944,E,Lorem,86
2021-08-01,995.6655458451435,C,Amet,54
2022-05-31,814.6723295098562,A,Lorem,-75
2021-12-14,113.95625074617676,D,Sit,-65
2020-09-24,621.998478595566,D,Lorem,-66
2022-06-27,505.4526903692349,E,Sit,97
2020-06-03,236.97974864610606,B,Ipsum,-44
2022-02-02,398.4095940968624,B,Amet,28
2020-01-24,253.83207772791005,E,Dolor,26
2022-05-23,192.40320951469226,C,Dolor,87
2021-06-04,322.37342475693833,B,Amet,2
2020-02-06,119.51008503145633,B,Sit,70
2022-08-20,958.1786325077213,B,Lorem,63
2021-09-23,716.3685070254794,E,Dolor,64
2022-02-12,873.4493203028196,D,Dolor,-11
2020-07-04,739.679963573971,C,Amet,-74
2020-04-07,824.9293924773416,C,Amet,15
2020-05-04,561.9384791928507,B,Amet,-24
2021-09-11,565.8999885857804,B,Ipsum,-15
2021-06-18,895.5395940989407,C,Amet,-6
2020-07-28,806.7350381618724,E,Lorem,63
2021-08-28,90.6547412920088,E,Ipsum,37
2022-04-04,763.6438661992719,B,Ipsum,-30
2020-05-02,152.1323722356742,C,Dolor,42
2022-02-02,952.4257916713195,B,Sit,35
2020-08-20,559.3132937183511,D,Sit,58
2021-11-18,966.7698413784354,E,Sit,-34
2022-05-09,977.5184396805818,B,Sit,41
2020-04-16,935.2107657645806,C,Ipsum,29
2020-06-14,80.92962807164739,C,Amet,21
2020-05-04,385.29191838312613,E,Dolor,-72
2020-06-28,34.53792152993363,D,Ipsum,70
2022-04-15,322.2681941239088,D,Amet,-87
2021-02-18,413.2336160635359,D,Amet,100
2020-02-29,353.44051281169186,E,Dolor,-44
2022-09-19,360.6572272973958,E,Amet,-24
2021-10-29,343.3066518628892,D,Lorem,-98
2021-08-22,69.096235869196,B,Amet,98
2021-01-01,940.7051965247983,A,Lorem,-72
2021-08-26,56.68646559385249,E,Lorem,19
2021-04-21,849.565837514444,D,Sit,40
2022-07-22,908.2961162323637,B,Dolor,-47
2021-04-03,982.4004637154619,D,Dolor,82
2020-04-13,917.4009129675416,A,Sit,-22
2022-01-24,591.5136686733025,D,Sit,-5
2021-08-11,386.2591075076726,E,Ipsum,-58
2021-06-12,400.8175837194652,E,Sit,-72
2021-05-22,542.1927864009904,D,Ipsum,-19
2020-08-24,129.60261417767015,C,Amet,-48
2022-07-13,758.7610162339722,C,Sit,47
2020-08-02,333.97000368205397,C,Sit,25
2020-12-12,863.1067577446003,A,Ipsum,-48
2021-04-13,730.3681432377422,E,Ipsum,-87
2021-09-19,385.3939986747875,D,Ipsum,3
2020-05-20,636.7242298734035,B,Lorem,40
2020-10-19,900.8060738066778,B,Ipsum,14
2020-05-23,157.81456704108888,A,Sit,-41
2020-12-16,589.4874947241303,C,Dolor,-29
2021-02-17,158.54464167919292,D,Ipsum,89
2020-07-19,111.723859135321,A,Lorem,-100
2020-04-20,395.62846359654515,A,Lorem,-63
2020-08-09,423.2855476939954,A,Amet,-5
2020-12-20,255.237175400454,C,Ipsum,94
2020-06-20,411.87037699233366,E,Sit,7
2021-07-04,488.61645462005833,E,Ipsum,-10
2022-09-13,360.3496859627,C,Sit,93
2020-12-01,224.35722968791484,D,Ipsum,100
2021-05-02,80.10057684384297,B,Sit,-52
2022-01-29,6.729658291411034,C,Lorem,42
2021-02-01,54.1064226317084,E,Ipsum,-25
2020-10-27,548.852265403892,D,Amet,-9
2020-02-04,625.0743858016967,C,Lorem,99
2020-03-16,26.98736005566593,B,Dolor,-88
2021-04-17,520.4841529875595,E,Sit,54
2021-11-07,267.05946074045784,D,Ipsum,14
2022-04-20,989.0908645757058,E,Amet,-89
2021-07-22,620.2484319713253,D,Ipsum,-80
2021-02-02,861.2114930900605,D,Lorem,4
2020-10-16,18.57090456857746,D,Dolor,-95
2022-08-11,848.0396060975127,D,Amet,88
2022-07-15,221.36360918570108,D,Amet,-45
2020-07-17,170.0029938125005,A,Sit,30
2021-06-16,384.48717313051515,D,Amet,71
2022-02-13,926.3915994851317,B,Dolor,11
2020-06-03,380.5675931815795,D,Dolor,-1
2021-08-24,100.14278485585581,A,Lorem,-57
2021-04-15,507.4674909392499,E,Amet,78
2022-01-28,390.30290553210654,D,Dolor,-43
2020-04-21,17.798743156618002,D,Ipsum,49
2021-08-03,862.876683158937,D,Amet,68
2020-12-03,358.1536874131415,A,Ipsum,-42
2021-05-10,693.5777090045917,C,Lorem,67
2021-11-21,440.40284896302273,D,Lorem,96
2022-07-17,580.0158038886566,C,Sit,-57
2022-03-25,543.4643145472751,A,Lorem,63
2021-02-14,370.86689066360714,A,Sit,22
2021-08-19,729.2787245321306,A,Dolor,51
2020-10-29,134.6177037446341,D,Amet,-14
2021-04-17,105.72115025420814,D,Amet,-44
2020-01-20,4.702354561704203,B,Sit,66
2021-12-26,342.2143216843283,A,Lorem,-92
2020-07-09,654.7620702248482,E,Sit,-58
2020-10-13,919.4281509060157,A,Ipsum,56
2021-07-08,655.6594939144034,B,Ipsum,48
2022-07-04,542.2820549719798,D,Dolor,-48
2020-01-21,119.16101995267047,A,Dolor,88
2021-12-11,403.0789241339814,D,Amet,-40
2021-01-28,237.15060683493348,A,Sit,-22
2022-07-19,379.7437901832814,E,Sit,1
2021-12-08,412.72213696995084,D,Dolor,4
2021-02-11,245.9767654430449,E,Lorem,76
2020-11-03,961.5170966357152,A,Sit,10
2020-04-12,550.2247377625464,A,Ipsum,-63
2021-08-16,110.92327798297119,B,Ipsum,-46
2021-11-13,998.6091451544158,B,Lorem,-73
2022-06-02,840.7355602620564,A,Dolor,-45
2021-01-31,939.9387576746601,A,Sit,-42
2021-04-10,835.8849424021766,E,Amet,-24
2021-09-02,460.2462890851984,C,Lorem,41
2021-03-30,607.4120960556559,B,Ipsum,-8
2021-02-11,436.04149626307867,C,Sit,49
2021-05-31,518.3258335184082,C,Dolor,-56
2020-04-14,89.8922925784672,B,Ipsum,-53
2021-08-30,467.20893580953657,B,Lorem,-32
2021-09-03,681.7897018714222,D,Dolor,40
2020-03-04,207.9688102257552,B,Dolor,-56
2020-04-20,394.03658769364836,A,Lorem,53
2021-08-06,346.63828713800194,C,Dolor,-95
2021-02-11,516.881805342092,B,Ipsum,54
2021-04-26,781.8259735758883,D,Lorem,-20
2021-02-08,351.0485230691981,B,Lorem,-29
2022-07-03,46.31535440587498,E,Amet,95
2021-10-06,467.2069398318024,C,Lorem,71
2020-05-18,806.1062311548923,D,Amet,-31
2020-05-27,891.1043789833525,D,Lorem,-69
2021-04-17,79.26692104965471,E,Dolor,92
2020-06-14,543.2912111843849,B,Dolor,69
2022-02-17,196.69447296779174,A,Sit,-38
2020-07-27,603.4366977920366,B,Amet,-65
2022-04-12,417.45143786299485,C,Lorem,-12
2020-02-24,697.3168452798124,C,Ipsum,-26
2020-10-31,980.6413908392261,D,Amet,78
2022-04-13,529.6423947244842,D,Lorem,50
2020-04-09,163.96707625567308,B,Lorem,9
2020-12-27,653.9544472415026,E,Sit,-22
2022-01-26,490.5776142804259,B,Sit,-52
2021-11-19,909.6015557318061,D,Sit,7
2022-03-31,979.2202505186943,E,Dolor,-67
2022-01-31,284.82106358537317,D,Dolor,43
2020-08-16,741.1818392517599,E,Ipsum,-62
2021-06-09,366.2750320936837,B,Amet,-28
2021-08-13,22.09140765500839,D,Dolor,53
2022-07-11,742.6946863096738,E,Ipsum,-80
2020-09-07,964.9821344650296,A,Sit,96
2021-08-31,264.9837223454821,E,Lorem,7
2022-07-20,470.2110830047976,C,Amet,64
2021-06-27,425.67761171916794,B,Ipsum,80
2022-04-18,655.0272919084844,D,Sit,-15
2021-07-06,490.7942511116718,D,Amet,-28
2022-09-10,18.952972011286096,D,Sit,-19
2020-10-16,27.50055924068162,D,Amet,-49
2021-12-20,20.541913708308492,A,Amet,-85
2021-02-26,398.4525070518006,E,Amet,22
2020-09-14,176.53034153568225,D,Dolor,75
2020-03-27,330.0213975606068,D,Lorem,-66
2022-04-11,563.651216806495,E,Ipsum,99
2020-05-23,849.7430820425648,B,Dolor,-24
2021-10-08,539.3555428933901,C,Ipsum,-39
2020-05-02,232.48967638305407,D,Sit,-78
2021-11-21,434.2844228366528,C,Lorem,-84
2020-10-10,216.203448905807,E,Amet,-99
2021-04-26,671.7656291681691,A,Dolor,22
2022-06-24,628.6600344883042,A,Sit,-24
2020-08-18,790.6687659893375,B,Sit,-45
2021-07-09,836.5920885610137,E,Ipsum,-84
2020-09-14,767.4296630598046,C,Amet,-65
2020-04-04,752.394195687341,C,Ipsum,-73
2020-04-17,79.37846349541611,B,Sit,82
2020-04-14,788.9025538189741,E,Dolor,64
2020-07-21,382.69178225746833,B,Ipsum,-4
2022-03-15,439.29144734487323,A,Ipsum,-60
2021-10-05,893.6108526090201,D,Ipsum,-84
2021-11-27,191.8282176372579,D,Dolor,42
2022-02-28,541.6810343899342,B,Dolor,-37
2022-09-21,827.1992163500393,A,Sit,72
2020-05-15,144.3958207374675,E,Amet,-18
2020-07-10,509.7818656994543,A,Ipsum,63
2021-09-26,757.4756980272771,A,Lorem,-43
2021-12-09,14.654099069971394,E,Ipsum,66
2022-09-23,308.29562031929015,E,Ipsum,-78
2020-04-05,354.0530833839286,D,Amet,58
2021-04-17,690.7272650734735,E,Amet,-55
2022-06-04,739.3592715549158,D,Amet,18
2021-03-17,648.7977430994102,B,Amet,75
2020-01-09,513.6336844980817,E,Lorem,-99
2022-02-16,799.9561279724054,C,Amet,-75
2020-03-26,782.7526732722624,A,Dolor,88
2021-02-24,717.3944773580047,D,Lorem,92
2021-11-27,959.8980231169396,B,Sit,3
2021-08-22,670.0772730735112,E,Dolor,-45
2021-10-09,290.8316637637363,D,Dolor,42
2021-10-16,684.3535374217563,D,Ipsum,-65
2021-02-12,636.2863324729442,D,Sit,98
2022-06-03,234.73684980322352,A,Dolor,40
2022-06-07,58.0853881825838,C,Ipsum,-50
2021-09-30,915.9301262667997,A,Ipsum,42
2022-03-28,21.45240239811863,D,Lorem,-32
2021-10-25,544.1445977785669,A,Ipsum,-23
2022-05-01,539.3540479044084,E,Lorem,26
2022-05-01,431.9275429388104,A,Lorem,16
2021-02-28,354.52739843840106,C,Sit,-4
2021-09-11,8.266650916043172,B,Ipsum,60
2020-02-12,427.6033017681359,C,Lorem,49
2021-09-14,840.8476730082202,A,Lorem,-19
2021-02-07,152.60762055097243,D,Sit,34
2022-07-04,371.54892587205126,E,Amet,30
2021-05-30,46.84204522873237,B,Amet,-73
2020-10-03,646.9518785452302,B,Lorem,69
2021-05-13,606.3298411392066,E,Ipsum,35
2020-03-05,204.5725447380825,A,Dolor,-55
2021-11-08,257.9737163340603,B,Ipsum,-87
2021-06-05,730.6501887096402,E,Dolor,-18
2020-09-24,498.1721092528597,E,Dolor,97
2022-04-19,375.074862769553,C,Ipsum,30
2021-02-02,493.6063852291962,B,Sit,-24
2020-06-23,927.7868211630783,C,Ipsum,-82
2020-04-18,167.4008692339569,C,Sit,-72
2021-10-25,242.12256416014543,E,Sit,83
2022-06-15,77.59835059161202,D,Lorem,-93
2020-04-04,457.9241694688188,C,Amet,5
2020-08-09,176.6048815439335,C,Ipsum,43
2020-10-26,334.6359491205767,D,Dolor,52
2021-02-05,404.3637227287956,E,Dolor,23
2021-01-26,714.102967137672,C,Lorem,34
2020-08-31,836.6529330408292,B,Sit,-1
2021-09-18,872.6695464217946,E,Dolor,80
2021-02-18,354.942363263834,D,Sit,2
2022-04-30,336.7329253690101,E,Lorem,73
2022-05-22,252.721410574549,A,Lorem,26
2020-09-26,202.14357541405292,B,Sit,-46
2021-02-22,45.044233474460846,D,Dolor,-89
2021-10-15,268.2755019707523,A,Amet,-15
2020-08-08,677.0163584198361,A,Ipsum,43
2020-08-08,157.14281431274068,C,Ipsum,-89
2021-01-24,96.29200126982929,C,Ipsum,-66
2022-02-17,499.53053087642394,C,Amet,92
2020-11-28,773.3334128970431,B,Ipsum,-70
2022-07-09,933.8270642531223,D,Dolor,53
2021-08-12,348.11366200336636,C,Dolor,-32
2022-07-30,77.51611547465708,A,Dolor,-14
